age,income,education,experience,performance,department,satisfaction,bonus
21.083940235698044,14263.189197631033,Bachelor,2,0.3701049966356477,Marketing,5,1648.9433764945693
21.4378621395781,50331.378867299616,PhD,3,0.6612077224663239,IT,1,1888.1790485568006
23.305674400209355,111367.07915530635,PhD,4,0.19425458163595966,IT,5,7199.028740293807
21.961892514747152,36582.2253687515,Bachelor,7,0.5212846534249616,Marketing,3,2479.9739927449527
22.133982383468705,54458.242238889776,Bachelor,4,0.15176933339376636,HR,4,9449.035030157065
30.85793634906678,2446.32084200877,Bachelor,5,0.2187989922573633,IT,1,8304.134237653432
31.56231493138213,41085.176513525206,PhD,1,0.17042661383937993,Marketing,5,1688.1520814075268
19.75261186992553,125444.2446057012,Bachelor,4,0.27289959334461217,IT,4,2232.787350946619
23.9514105393135,71654.22294147941,Master,3,0.28558680322696306,HR,4,2079.8041081554443
25.92030287136635,15990.187603612061,PhD,6,0.09932058314067252,HR,4,7098.795088038999
22.592432634489942,31646.3197183391,Master,5,0.4599089168348126,Finance,5,3875.5571397057397
25.363675546567833,85439.67676261299,PhD,5,0.27347597294433895,HR,4,3874.8711839463876
21.050122149464563,723.261469359895,Bachelor,3,0.30715839678522955,Marketing,1,5429.171125281788
25.839151406192343,9482.210096727116,Bachelor,6,0.4615300507959868,IT,3,4987.016212989096
18.637627182875526,47281.83520647358,Master,3,0.3011496499174258,IT,3,335.76555697206743
18.870946564250826,65435.58570390412,Master,5,0.12041332891294713,IT,5,8559.987206324806
26.199669305408634,25425.37237774114,Master,1,0.09636016962114248,IT,5,4449.619874927413
34.3902147709603,17895.53376714675,Bachelor,6,0.2104226473220687,HR,2,9590.028263378876
18.19753528566875,104204.10891770167,PhD,5,0.13949945442981523,IT,5,5719.713892690582
26.950084493033245,125775.05974209258,Master,4,0.25615791316214104,Finance,4,5496.184959963402
23.69674701730735,14731.766058809251,Master,2,0.3015588946726141,HR,2,3303.85833939847
30.239163061391046,44991.38024818596,PhD,4,0.27506239586773057,Finance,3,9979.042941627406
32.89334769715576,2712.7210594468165,PhD,6,0.06111781207118343,Finance,4,9585.295207411287
27.537930095344066,92604.44649683542,Bachelor,6,0.47514041105097804,Marketing,4,4625.959083621465
25.95690618756553,13425.58359386885,Master,4,0.18602963468771508,Marketing,5,8212.228211505615
26.00159081272572,7126.267602072519,Bachelor,9,0.16457484189061528,Marketing,3,1239.4161011997605
24.039952905128082,145051.47935859128,Master,5,0.300931517803205,Finance,2,9434.849086388864
28.42598101387664,79072.11043638238,Master,5,0.2115648072907611,Marketing,3,8251.272109998656
30.076451710531586,9418.472360760516,PhD,6,0.10582827747024513,IT,2,7478.715030550793
18.45057223277668,57377.55336064202,Master,2,0.259546015429994,Finance,3,4975.733064644621
18.66544825157228,10341.553474535987,Master,4,0.11055606664122078,HR,3,7867.003625492281
21.192618919399145,50704.849660553875,Bachelor,7,0.3329650860804973,HR,2,1612.5499006127432
26.3510951352983,17513.533127034258,Bachelor,3,0.19984205385431658,HR,4,6115.999824385435
23.98816255681536,44540.45170299053,Bachelor,5,0.2733941582444283,HR,5,2271.6556663911892
26.68276069433942,85160.8036291476,Bachelor,5,0.4141854840007998,Marketing,4,9086.694092630432
25.371473401844725,33223.347253873406,PhD,7,0.3584579069944508,IT,4,6309.594788728096
30.727762971366708,32420.19659091197,Bachelor,3,0.3099810498815133,HR,5,2083.3827519489478
18.711575340690672,39716.46203554503,PhD,9,0.1385214447396822,Marketing,1,6671.620525654206
23.02592645115387,41679.11951848136,Bachelor,0,0.35714974914752995,IT,3,5058.376066896567
21.166307226609852,34009.88854235045,Master,7,0.26255462855454526,IT,4,2307.234170762701
21.69703694042154,116417.88959449746,Master,6,0.5845308440078723,HR,3,5418.871687750189
24.659677213394044,98901.76212973299,Master,3,0.23900058528344129,IT,4,540.4816061459039
26.05846527882622,78927.64662579926,Bachelor,5,0.835842915336351,IT,2,7821.337739297039
28.62122395628353,29200.263028283185,Bachelor,5,0.2372041874402205,IT,1,9401.134096960268
27.27595146507874,37699.732458316845,Master,6,0.3737111765146974,Marketing,2,8170.110630303805
31.964530837091992,13413.659751205407,Master,0,0.4849077250587507,Finance,1,4717.118715289237
25.487522458561678,44626.810982093186,Master,4,0.44233379670356143,HR,2,4374.656193620656
25.798825966431917,4103.257314219462,PhD,4,0.39167444441867055,IT,3,8653.870849170635
24.103399807817564,87694.1975941606,Master,6,0.4139131708979614,Marketing,2,5966.634323397565
29.103278490206158,7449.857638851212,Bachelor,7,0.13028227716454455,Finance,3,1735.7372795088088
26.178223105817032,17519.39295949124,Master,11,0.0941525377692857,Finance,5,7837.824546135183
21.44074682167323,42880.31193953797,Master,3,0.7240528824349161,IT,1,5291.267882095666
31.311185631218933,42353.33651870347,PhD,3,0.39235881961326546,HR,2,3487.3725772044995
28.022289114377156,24916.243242469867,Master,0,0.226288823363409,IT,5,1720.3502697527383
28.648281421637403,14912.254446645775,Master,2,0.2154375555522643,IT,1,8899.779410431438
18.831926184063988,43439.933202433975,Master,2,0.028774901245054958,Finance,2,1742.6133216231542
26.864436223691555,42988.88396134333,PhD,5,0.18550376623842643,Finance,5,6400.5144916721065
27.309917659651717,17861.116749294,PhD,7,0.3413810025838569,Finance,4,4698.829475006979
16.27877635973346,95913.64982356131,Master,5,0.27597436170873174,IT,1,3717.5084943840875
18.2898051751191,10752.751358905534,Master,0,0.49374740012426876,Marketing,3,1865.2096127647922
29.61781138034168,46244.12963175716,PhD,8,0.1195032633836209,HR,3,4247.7596330508395
26.404766670565834,21612.375571058725,Bachelor,9,0.1465520326805273,HR,1,1781.4487658645405
23.53380063426016,38319.37666665353,Master,7,0.30129758966330156,IT,2,1669.2653600532735
22.861088436047588,34120.75720830999,Bachelor,5,0.14203683136417117,HR,4,9168.941538999545
27.624967470538103,20516.90368357142,Master,4,0.33032295354703506,HR,5,994.7149263169853
17.309110114002724,1100.617156964952,PhD,4,0.27928976679520223,HR,4,7642.871526956377
22.897808217241504,14905.590164579275,Bachelor,5,0.42281399082936966,Finance,3,7549.776476889157
33.11934087295397,64631.412162645785,Master,1,0.18657576282280386,IT,1,1548.6552124331342
25.650481966548337,107572.70148759648,Master,4,0.23299297728077417,Marketing,4,8504.914342259543
23.010400447336895,3766.64565908713,Bachelor,6,0.2511236773393572,Marketing,2,8464.142156206013
23.211658636470254,7184.90553828795,Master,5,0.363537232899467,Finance,4,4564.234067483086
18.365065608618057,367934.04633999674,Bachelor,5,0.3523954973690623,Marketing,3,3236.6755475840228
16.292895607240986,102590.11043471056,Bachelor,5,0.3073948580121708,Marketing,5,7899.341456145996
25.355895668580395,23647.731622298015,PhD,1,0.24615882735731381,IT,5,1283.7799500776714
32.042430198851434,8257.026310285142,Bachelor,5,0.15117305337987272,Marketing,1,7818.352681628688
16.05366980714686,57390.02179126823,PhD,3,0.3018798376063887,Marketing,1,3028.2210433265
21.213983382863923,92529.56823160283,Bachelor,5,0.2898690259940419,Finance,2,56.9803150001913
20.31426838132289,62367.34522881057,Master,3,0.5467469949238344,HR,3,4025.653246607319
28.722203859050442,20955.87871025021,Master,5,0.1488603532788961,HR,4,2052.090889103241
30.226240056146153,9224.07790958579,Master,3,0.41236726537440155,Finance,3,9895.228185436366
20.1310436957071,41869.08531742521,Master,4,0.5794821115819123,Marketing,2,8169.320293706857
26.228320638165275,91176.2801762241,Master,7,0.31710982319524444,Marketing,2,1474.8449448674305
26.723516123351605,259864.80335935837,Master,7,0.17358171574666562,Finance,2,648.6059027604018
17.92754075999098,14302.366903907565,Bachelor,3,0.412893093489598,IT,1,1189.1362400214423
25.041384165526157,72378.87577051477,Bachelor,6,0.37221345859446586,Finance,2,3556.569446088168
25.376336763711812,17538.5042026257,Master,3,0.3739260331547382,IT,2,2132.2536405076876
25.38847077762176,40062.31878567449,PhD,2,0.42832573545151365,Finance,3,5496.069569355103
30.65570049782832,28663.306133913702,Master,3,0.2098071727046831,Marketing,3,8445.61717179234
29.782581431637368,79228.87141458262,Master,4,0.14489967617432872,Marketing,2,6229.269765092299
17.469958938947613,48485.31587897384,PhD,6,0.07843835479129585,Finance,1,7122.578596772348
23.62738409033053,55377.643403226095,Bachelor,2,0.1997299571022867,Marketing,3,6548.951600815632
22.19370216288681,21891.187874676005,PhD,3,0.10847445901710383,Marketing,2,4531.008239038322
22.15515544420767,24134.90042790042,PhD,5,0.22347425927795556,Finance,1,1014.6338263205079
23.153375228042993,27774.333762868875,Bachelor,2,0.16667148608247728,Finance,3,301.67679003011096
20.850014899298202,11106.560978615109,PhD,8,0.43026106702153694,IT,5,1241.2821675698938
20.323445982192975,17963.19414962533,Master,5,0.22161420039893895,Finance,4,9866.899097468078
30.488236957423908,26785.977430596336,Bachelor,8,0.0641396583846674,HR,4,3441.2655749998044
20.68456877962565,42829.586499357465,PhD,5,0.16243452799344807,HR,4,267.98230013656
23.520782990571615,26765.453336783292,Bachelor,2,0.09302083145538445,Marketing,2,1727.3953541076291
18.531574308530768,31670.797396838567,Master,12,0.4669268808673658,Marketing,4,8128.954824729362
28.50799506528086,29238.611571129797,Master,6,0.059328830387371925,Finance,5,371.89712764499563
22.933499002790423,12382.892857677085,Master,10,0.3120615178986206,HR,2,501.5146344463906
23.243706467959864,33772.16264625196,Master,1,0.4399940090573832,Marketing,5,8658.847519473291
15.587866898756445,15165.922232008697,PhD,5,0.4277303960731934,HR,5,5228.301532992341
21.25164605406339,38721.20817234309,PhD,4,0.42498908987338274,IT,5,2624.3770809626944
20.575565988158527,75821.40360793968,Bachelor,8,0.5380170133938187,HR,2,8880.77094255345
25.192503870147462,27200.098587557903,Bachelor,3,0.6837034498986934,Marketing,1,1772.4176653569157
17.711409997764743,34931.1229916812,Bachelor,4,0.07490481678911211,Finance,5,2025.6687369123638
25.494042450284155,109122.2052448555,PhD,8,0.5371506624615234,IT,3,1549.245233510511
23.44976871468255,48606.63712647322,PhD,2,0.2349460203883935,Marketing,1,446.5730567592074
25.131047692812338,5715.176122201404,Bachelor,5,0.39846757498679286,IT,5,5143.235550401839
21.73057627052344,25487.39957561139,Master,9,0.22326152087216858,Finance,1,661.3161923911492
24.24504535953298,6647.50835353351,PhD,5,0.10069680138366029,Marketing,3,6498.737185801187
27.498045445774597,184332.11085356295,PhD,3,0.1374174219913038,HR,3,5339.104630461709
25.54386125506039,15719.199562010312,Bachelor,9,0.0759121774512279,Finance,4,133.8891407187326
29.338343255668377,12666.027273527885,PhD,7,0.022306685535693687,HR,2,7000.35628562848
21.73583778419736,29428.742452653416,PhD,6,0.49315071615884043,IT,4,8885.210311273482
11.206323581592281,53844.93908095218,Master,5,0.4351464724752319,Finance,5,8747.146513091644
26.239893722063346,18933.027037619446,Bachelor,4,0.10994644656457489,Finance,1,8768.591675023892
26.98161237132151,9676.021303845457,Master,7,0.46011136633856836,Finance,1,7612.188768568242
24.61478259691732,37481.96973800177,Bachelor,8,0.27474980084881406,Finance,2,9390.461787146682
18.678743368045616,2867.152211371425,Bachelor,9,0.2709753488759125,Marketing,1,2821.10760054025
22.761600973372225,74263.69400001422,PhD,8,0.6154385516124401,HR,5,2343.057738095876
24.100920366004132,33686.34298144936,Master,4,0.36579381778305914,Finance,4,5678.914257172336
21.165095972195324,7921.261996362105,PhD,4,0.3668487174334943,IT,4,7229.122202167927
16.555695332023895,9313.214411423425,Bachelor,8,0.1312264479247375,Marketing,2,9908.336332368583
30.143844951879153,26174.037788927053,PhD,7,0.33113970903274204,Finance,1,6156.822287676073
24.66605112372861,60416.19437878388,Bachelor,2,0.2546578648440673,Marketing,3,1575.4215417742646
21.972302402559926,39250.20214399055,Master,5,0.044712297858757355,Marketing,2,2819.299548433057
27.42809629765011,9644.30852466985,Bachelor,3,0.22342577038083097,HR,5,4301.84627722599
26.820050007543607,34029.58291978727,Bachelor,4,0.5935133708929098,IT,2,1258.4669733959709
18.509691250598213,37926.34962750132,PhD,7,0.09575237103143056,IT,2,1159.8460653982213
22.368041240841592,131829.87283650757,Master,3,0.09204452135733768,IT,2,7224.584936457224
29.71463106152509,42879.56530695335,Bachelor,2,0.1316414726468487,Marketing,4,7593.960466681634
24.50646130228222,44214.460496528765,Bachelor,3,0.09040966671745572,Marketing,5,792.757091326619
21.715241363350756,122081.89759276138,Master,5,0.12166805784793452,Marketing,2,434.4533893188385
19.79510020954576,84889.52987062094,Master,3,0.2805941743434393,IT,5,1639.5554476354491
23.287247486429703,8006.548739389922,Bachelor,2,0.17504328787550782,HR,2,7803.332283142143
21.96687158165254,36664.542110189854,Bachelor,5,0.18428318246093925,HR,1,4212.151312317445
29.561042287945295,3660.7624627615514,Master,5,0.158295875912528,HR,2,4246.056815104533
14.6379927404763,121788.23705970132,Bachelor,6,0.15403219751955596,HR,1,3484.1666951498696
32.92790947830928,13204.102021261715,PhD,3,0.35491820026206383,Finance,1,4086.4666051383856
31.301485502959103,72257.89503659388,Bachelor,3,0.0995477572890398,Finance,2,9017.310804560395
23.85312529375582,191.17978744802468,PhD,4,0.5812020246936316,IT,2,6505.631499058333
30.75768388618372,31086.768634667616,Bachelor,9,0.033944457111148546,Finance,5,5402.6896988332
18.93551814887199,107637.36380735833,PhD,5,0.07349742394168306,Marketing,1,4970.986068511419
21.796474297859213,70224.56441013809,PhD,3,0.36412642151119634,Marketing,1,4447.416079947957
26.991076812218655,47018.23016040407,Bachelor,4,0.2249472139885242,HR,2,3321.823136680028
29.619461346714697,31125.0509304751,PhD,2,0.37264875345237075,HR,4,6575.595630860636
25.39113115150199,49764.46107507586,Master,6,0.4083323255222805,IT,1,2932.453766954145
29.387162574074118,29010.86218181353,Master,4,0.027036342658252846,Finance,3,9968.764607051242
20.13318993917089,15299.91546602031,Bachelor,6,0.42201351466441006,Finance,3,4396.567340761369
27.26728534658929,51462.44765496229,Master,4,0.11429164424472453,HR,5,4279.320641299949
30.074704595590767,80029.81906011811,Bachelor,3,0.34929265411915167,Finance,3,5524.793416787474
24.55442687494736,35571.21418501291,Master,4,0.2926543189369197,HR,3,731.3605407102386
21.670889649158806,22033.27608591299,Master,6,0.07340642692111271,IT,1,7057.473584532786
23.219931426232044,5150.463877825209,PhD,5,0.20179034776367635,IT,4,8121.883942718956
24.186643485798506,12964.687574266878,PhD,4,0.19567686199385687,Marketing,3,9327.39096050658
20.776270681750503,80223.53643330051,PhD,2,0.47627142243229154,IT,4,2171.048218153333
21.66097278108063,37210.79094799008,Master,10,0.40183841358432565,HR,1,9464.16915193909
17.737361343679012,9689.841800651384,PhD,6,0.4169447296847547,Finance,5,5667.581645594203
20.976323202678746,38159.04339455186,PhD,4,0.22496506736628283,HR,3,1267.6551291185135
24.099307085399968,32962.91780989873,Master,5,0.35429185046325834,IT,2,288.9053735290048
22.463620304435597,112000.93822859174,Master,7,0.24991534692456355,HR,1,2682.778981113424
34.974267596133856,40009.27673481035,PhD,7,0.36569928630420206,Marketing,2,9919.11150325758
36.371707047171746,57599.442860120296,PhD,2,0.31794139579131614,Finance,2,8176.417424752666
24.31590857228497,15686.39295273162,PhD,9,0.23099556822673203,Finance,5,9715.197147117806
31.06811526458636,173277.54697052055,Master,4,0.2338743177840848,IT,2,5717.175767662351
20.253102080101392,125169.02099994083,Bachelor,6,0.07679213489276804,HR,2,6911.413799798492
22.828172625449792,8684.30158107302,Master,5,0.23320209345549095,Marketing,1,8326.585536948063
28.58746106117819,74785.38763048501,PhD,2,0.226342453533256,Finance,2,8142.707796323467
28.33619510445643,16690.79109850838,Bachelor,4,0.19348976235286067,Marketing,3,5166.101737174013
24.817409708295852,68147.52334189149,Bachelor,5,0.16255640056367937,HR,5,4115.0844774108555
19.375925773656363,29195.1854782525,Bachelor,5,0.19595277911492381,IT,5,958.7748301419019
16.93221294918256,21264.547266151305,Bachelor,7,0.06497976217669761,Finance,2,1642.7383688575414
14.793683761283017,62089.171664516405,Bachelor,3,0.3494499771987532,HR,3,6097.140417550637
31.53952214782101,77109.41738146763,Bachelor,9,0.4459624984095981,Marketing,5,7384.143936883603
18.8285220187958,4013.928735802321,Bachelor,4,0.08249746670529061,IT,1,9410.52002766358
29.012975169067527,296.2094103271406,PhD,6,0.22724012891821257,Finance,4,7931.407813453547
22.98989778328138,261298.47002476963,Bachelor,5,0.06256605535827854,Finance,2,9578.96172977199
28.86705803831257,100347.32136912068,Master,9,0.2695754612133178,Finance,1,3325.432702079858
16.427486897369032,4381.810402797102,Bachelor,6,0.2714986358615152,Finance,4,3634.6526741844577
29.402190251971906,37465.9242205093,Master,4,0.3422694190948393,Marketing,1,8170.5452767459155
23.518061188911773,16444.639772255323,Master,6,0.008934783496043463,IT,4,4050.4093207350325
19.29382394195985,23857.188976467085,Master,1,0.26551867847028526,HR,4,8998.206978851356
26.35532661139129,159717.19067114362,Bachelor,6,0.21899034536507322,HR,3,7779.740447514507
32.2570382341042,2359.6934924885695,PhD,3,0.11159519025100896,Finance,2,2747.438799343428
23.724740463680757,75618.50362786888,PhD,4,0.319797055771234,IT,5,1639.9573887792208
33.65713982680352,88734.8184480899,PhD,3,0.14678809168039422,Finance,5,6057.686944806012
30.89317771732373,8469.8872096824,Bachelor,7,0.1694061174405747,IT,3,4016.269297836378
28.120184932570222,161519.2294162898,Master,3,0.3749971764470778,HR,5,509.6941936127186
19.534513734435535,7328.452012875417,Master,4,0.20839098458256847,Finance,1,4350.442877576202
30.3907842354432,8192.483321130105,PhD,3,0.5805071751899096,Finance,3,7994.891747407712
27.719870084880366,240503.31457727804,Bachelor,7,0.2913315460483442,Marketing,5,7989.181320613824
14.512975623224808,74603.88665983468,Bachelor,5,0.24820444773356876,IT,5,2946.9594208552985
29.106386112953217,47385.65404641537,PhD,3,0.02633791257990304,Marketing,5,4814.744224238212
22.99657740324572,43763.31668976175,Master,5,0.1471990787955399,Marketing,2,4425.710707083872
31.051133410665727,55705.76812469753,Master,5,0.209884568872402,Finance,1,6128.938096371794
24.278344274404507,120694.05935843494,Bachelor,4,0.20333282027849475,Marketing,4,5013.4709524807595
24.30440751943372,124086.75531245588,Master,1,0.3855523192280481,Finance,2,6891.200686934946
26.68341564174041,37658.1746294046,Master,5,0.044096963080548855,IT,1,8290.051863060926
28.239976349072656,73267.57075510298,PhD,2,0.3178758779303737,IT,5,6982.657719699398
23.954231850361957,109690.70527474172,Bachelor,5,0.5142722720478345,Finance,2,7827.26427454707
28.988036501041282,33778.66010378941,Bachelor,5,0.1300211578278085,Finance,1,2528.1843846331208
32.19206781931004,31102.930680233192,PhD,6,0.15481432189014618,Finance,3,4383.470285126032
31.58304192370015,17596.57123860989,Master,5,0.5141417428591483,Finance,1,6196.958821649151
27.744362694973283,4333.486223150588,Bachelor,4,0.22040208934177485,Marketing,1,8715.867174616753
24.982761420033093,270847.0333655543,Master,8,0.32771231320457894,Marketing,1,5958.5433114665
24.72832576063675,22945.924770080663,PhD,7,0.747479195429319,IT,4,4114.691202958222
31.656463022201358,28781.865076750233,Master,8,0.13075180757011653,IT,4,9516.963201993647
26.455352105090835,70409.78683265606,Master,7,0.47745357061272686,Finance,3,7771.876352785332
29.594903645537016,2133.564201992546,Bachelor,4,0.16435822977762837,Finance,4,8718.285742635067
29.990262592280377,82515.01229182484,Master,6,0.4940007938277256,HR,3,9199.372858707236
30.57679607724844,161363.67663834675,Master,5,0.18385171376319184,Marketing,2,7705.800392864063
19.698531994997026,21123.83089291788,Bachelor,4,0.42655158966995355,Finance,2,7192.7335100189675
29.111872387921863,29391.87324861684,Master,3,0.29852912832018264,Marketing,1,9494.636799154678
26.753903264242144,91201.47688209884,Bachelor,12,0.08908770219138148,Marketing,1,8407.19697944565
29.37179481085029,64473.999012471395,PhD,5,0.14986771470963464,IT,2,9086.890043607536
26.278234564371623,8642.844598269137,Master,5,0.23820068088699312,Finance,2,5958.494778770464
25.370559349367724,82750.09726358678,Bachelor,5,0.5059901133288199,HR,3,4465.800352133068
28.06509565241599,149221.35684246462,PhD,3,0.319640409373994,Finance,5,4998.838918819209
28.744170947404868,16094.636185529476,Master,3,0.16024494424195992,IT,4,2602.2101164889955
24.19718211095105,48617.00957160517,PhD,1,0.27124988971470665,Finance,3,966.5707048691097
25.316716799871575,2155.6265247355304,Master,6,0.1980697503210887,Finance,2,3224.0477712255565
21.166917925135905,78888.61552808642,Master,1,0.14362302141665675,IT,1,9123.532575600348
17.845922639784426,1979.3063405160294,Master,7,0.17376721144173504,HR,1,8158.993350058566
10.503823003381685,27136.600942202265,PhD,8,0.22409513814185264,IT,2,5654.619015695765
30.75325319601914,18593.7529784494,Master,7,0.5191658358809245,Marketing,3,7694.91183892121
21.938866289683794,43329.78139192367,Bachelor,4,0.3950111567562177,IT,2,6886.290476728427
31.49688868924394,76977.18505308696,Bachelor,7,0.3617633808788758,Marketing,4,6002.461615449662
25.049169265119772,139960.77893109602,PhD,5,0.24801965455098823,Finance,1,5362.910172960602
27.905860632717697,24241.2423035681,Bachelor,6,0.36401482040502703,IT,4,5978.895830718993
23.479014658927966,20385.355066606848,Master,2,0.2010358230220068,Finance,5,734.9131354813277
24.015306869915708,55585.443393278954,Bachelor,5,0.37538050761769337,Finance,3,4312.466901664782
27.553052224847402,36068.57235815261,PhD,6,0.09261052359264765,IT,1,9511.075992013566
22.857928697216916,39150.443588546776,PhD,8,0.6710979096424093,IT,5,6102.255220658996
26.272723493831656,38709.63343683905,Bachelor,2,0.7271326728230071,Marketing,3,2717.4399465314714
21.09628214672543,8952.703898008047,Master,2,0.2806546351467959,IT,2,2901.757747325494
29.97478175444953,36955.894494077205,Master,7,0.1581206686556504,Marketing,4,5235.320595866949
19.780853300354906,22628.162487160345,Bachelor,9,0.40877265491397313,HR,5,4440.384590879947
19.992750967324092,1660.4935743060832,Master,8,0.24996234808122053,IT,3,4606.502368049925
28.096944368408675,33241.82315632319,PhD,6,0.40257716842162633,IT,3,9723.363113202104
28.27971923574786,64179.00324460893,PhD,5,0.3024336609831281,Marketing,3,679.6959968902294
28.987650048627952,14412.182138115459,Master,3,0.108955241548862,IT,4,3281.2497430825993
22.214469792748776,3070.544517864263,Bachelor,5,0.4406832524448857,Marketing,2,6751.753741363616
22.09431685054051,2917.93097128019,PhD,2,0.27751788167714986,Marketing,5,4907.662855564156
22.59753431063394,28807.813817178612,PhD,4,0.5943103326642458,IT,1,2605.33344985273
19.546180872601663,51464.30557151952,Master,3,0.760097589042132,IT,4,9589.795355171058
27.550806929290985,93109.6857122241,Bachelor,5,0.21185408733356928,HR,2,7058.710219276404
18.50759595158585,57257.4636064768,Master,4,0.34916606799604577,HR,3,2788.082643191442
30.27716776108159,83329.4961329771,PhD,8,0.06928016757814179,HR,2,5551.611789356085
18.54224748039868,49055.736765899164,Master,3,0.44985486948289655,Marketing,1,602.6374754560915
27.764347596634394,110290.46423791797,PhD,8,0.5057122129124285,Finance,2,5542.692729094027
28.44601285025301,68161.03972824838,Master,5,0.4937052817830258,IT,2,8183.345820530698
13.232468813054318,96539.87695712558,PhD,6,0.416431127500729,Finance,5,4311.932666254436
21.48115291922675,255841.9946976502,Bachelor,1,0.33604873703756394,Finance,5,3499.1192974942473
25.254101625539857,47549.400512272274,PhD,3,0.3777365918120375,Finance,4,5152.046904672949
20.68471434656296,33136.005919030635,Master,4,0.3194820992224256,Finance,4,3438.3938960104674
32.876500761405225,71011.17175017572,PhD,4,0.3760625353058846,IT,1,5624.341547584708
22.128685796489656,41413.15462271746,Master,3,0.04108909445800492,Marketing,3,4806.061108719561
16.70858772647214,28979.844476538423,Bachelor,7,0.22844481410867426,IT,5,8948.460426351636
25.85246843187501,44040.646619682324,Master,9,0.3449517529949516,Finance,1,584.8117065393033
21.691755768198217,52941.72997139632,PhD,5,0.4257654454933121,Marketing,5,8275.423554717925
13.31329393522064,82672.12066983386,Master,4,0.5811272264795815,HR,3,4900.880838012999
22.893666347251433,64310.95354445536,Master,7,0.0789973684586352,Marketing,5,6831.647921751562
25.178298413432238,26858.252904232122,Bachelor,5,0.29297333226897526,HR,5,3412.4612572343904
24.25546278795923,122034.26449929766,Bachelor,3,0.2579471875662036,Marketing,1,4544.653439325609
21.802920883584274,75582.73583488514,Master,5,0.7455168773587233,IT,4,1661.8478529909876
31.86453639673846,9060.51973037497,PhD,6,0.19878551995950922,Finance,4,5832.000705369544
29.17248784821242,23200.443161331328,PhD,5,0.22967541470913733,IT,3,5483.309898905891
26.864421642463018,47621.48254885935,Master,5,0.4242305422809809,Finance,3,1146.4354203835226
24.661098006473857,118029.67896696174,PhD,8,0.344367922166225,Marketing,3,9107.235107540899
17.71363674835635,17341.236334194058,Master,4,0.29764651256827374,IT,1,7259.362003337813
